plant_id,combiFalseed_heat_aFalsed_power_plaFalset,nuclear_unit_id,plant_name,operator_name,operator_id,plant_state,census_region,NERC_region,NAICS_code,EIA_sector_number,sector_name,"reportedprime_code
Prime Mover","
reported_fuel_type_code","AER_fuel_type_code
",balancing_authority_code,physical_unit_label
450,FALSE,Null,Spring Creek,U S Bureau of Reclamation,2518,CA,PACC,WECC,22,1,Electric Utility,HY,WAT,HYC,BANC,
451,FALSE,Null,Trinity,U S Bureau of Reclamation,2518,CA,PACC,WECC,22,1,Electric Utility,HY,WAT,HYC,BANC,
454,FALSE,Null,Colgate,Yuba County Water Agency,21140,CA,PACC,WECC,22,1,Electric Utility,HY,WAT,HYC,CISO,
467,FALSE,Null,Cabin Creek,Public Service Co of Colorado,15466,CO,MTN,WECC,22,1,Electric Utility,PS,WAT,HPS,PSCO,megawatthours
469,FALSE,Null,Cherokee,Public Service Co of Colorado,15466,CO,MTN,WECC,22,1,Electric Utility,CA,NG,NG,PSCO,mcf
469,FALSE,Null,Cherokee,Public Service Co of Colorado,15466,CO,MTN,WECC,22,1,Electric Utility,CT,NG,NG,PSCO,mcf
469,FALSE,Null,Cherokee,Public Service Co of Colorado,15466,CO,MTN,WECC,22,1,Electric Utility,ST,BIT,COL,PSCO,short tons
469,FALSE,Null,Cherokee,Public Service Co of Colorado,15466,CO,MTN,WECC,22,1,Electric Utility,ST,NG,NG,PSCO,mcf
470,FALSE,Null,Comanche (CO),Public Service Co of Colorado,15466,CO,MTN,WECC,22,1,Electric Utility,ST,NG,NG,WACM,mcf
470,FALSE,Null,Comanche (CO),Public Service Co of Colorado,15466,CO,MTN,WECC,22,1,Electric Utility,ST,SUB,COL,WACM,short tons
477,FALSE,Null,Valmont,Public Service Co of Colorado,15466,CO,MTN,WECC,22,1,Electric Utility,GT,NG,NG,PSCO,mcf
492,FALSE,Null,South Plant,City of Colorado Springs - (CO),3989,CO,MTN,WECC,22,1,Electric Utility,GT,DFO,DFO,WACM,barrels
492,FALSE,Null,South Plant,City of Colorado Springs - (CO),3989,CO,MTN,WECC,22,1,Electric Utility,GT,NG,NG,WACM,mcf
492,FALSE,Null,South Plant,City of Colorado Springs - (CO),3989,CO,MTN,WECC,22,1,Electric Utility,ST,BIT,COL,WACM,short tons
492,FALSE,Null,South Plant,City of Colorado Springs - (CO),3989,CO,MTN,WECC,22,1,Electric Utility,ST,NG,NG,WACM,mcf
492,FALSE,Null,South Plant,City of Colorado Springs - (CO),3989,CO,MTN,WECC,22,1,Electric Utility,ST,SUB,COL,WACM,short tons
493,FALSE,Null,George Birdsall,City of Colorado Springs - (CO),3989,CO,MTN,WECC,22,1,Electric Utility,ST,DFO,DFO,WACM,barrels
493,FALSE,Null,George Birdsall,City of Colorado Springs - (CO),3989,CO,MTN,WECC,22,1,Electric Utility,ST,NG,NG,WACM,mcf
518,FALSE,Null,Flatiron,U S Bureau of Reclamation,2518,CO,MTN,WECC,22,1,Electric Utility,HY,WAT,HYC,WACM,
518,FALSE,Null,Flatiron,U S Bureau of Reclamation,2518,CO,MTN,WECC,22,1,Electric Utility,PS,WAT,HPS,WACM,megawatthours
525,FALSE,Null,Hayden,Public Service Co of Colorado,15466,CO,MTN,WECC,22,1,Electric Utility,ST,BIT,COL,PSCO,short tons
525,FALSE,Null,Hayden,Public Service Co of Colorado,15466,CO,MTN,WECC,22,1,Electric Utility,ST,DFO,DFO,PSCO,barrels
525,FALSE,Null,Hayden,Public Service Co of Colorado,15466,CO,MTN,WECC,22,1,Electric Utility,ST,NG,NG,PSCO,mcf
525,FALSE,Null,Hayden,Public Service Co of Colorado,15466,CO,MTN,WECC,22,1,Electric Utility,ST,SUB,COL,PSCO,short tons
533,FALSE,Null,McWilliams,PowerSouth Energy Cooperative,189,AL,ESC,SERC,22,1,Electric Utility,CA,DFO,DFO,SOCO,barrels
533,FALSE,Null,McWilliams,PowerSouth Energy Cooperative,189,AL,ESC,SERC,22,1,Electric Utility,CA,NG,NG,SOCO,mcf
533,FALSE,Null,McWilliams,PowerSouth Energy Cooperative,189,AL,ESC,SERC,22,1,Electric Utility,CT,DFO,DFO,SOCO,barrels
533,FALSE,Null,McWilliams,PowerSouth Energy Cooperative,189,AL,ESC,SERC,22,1,Electric Utility,CT,NG,NG,SOCO,mcf
539,FALSE,Null,Rocky River (CT),FirstLight Power Resources Services LLC,54895,CT,NEW,NPCC,22,2,NAICS-22 Non-Cogen,PS,WAT,HPS,ISNE,megawatthours
547,FALSE,Null,Northfield Mountain,"FirstLight Power Resources, Inc. - MA",58185,MA,NEW,NPCC,22,2,NAICS-22 Non-Cogen,PS,WAT,HPS,ISNE,megawatthours
559,FALSE,Null,Rainbow (CT),Farmington River Power Company,6207,CT,NEW,NPCC,22,1,Electric Utility,HY,WAT,HYC,ISNE,
564,FALSE,Null,Stanton Energy Center,Orlando Utilities Comm,14610,FL,SAT,SERC,22,1,Electric Utility,CA,DFO,DFO,FMPP,barrels
564,FALSE,Null,Stanton Energy Center,Orlando Utilities Comm,14610,FL,SAT,SERC,22,1,Electric Utility,CA,NG,NG,FMPP,mcf
564,FALSE,Null,Stanton Energy Center,Orlando Utilities Comm,14610,FL,SAT,SERC,22,1,Electric Utility,CT,DFO,DFO,FMPP,barrels
564,FALSE,Null,Stanton Energy Center,Orlando Utilities Comm,14610,FL,SAT,SERC,22,1,Electric Utility,CT,NG,NG,FMPP,mcf
564,FALSE,Null,Stanton Energy Center,Orlando Utilities Comm,14610,FL,SAT,SERC,22,1,Electric Utility,ST,BIT,COL,FMPP,short tons
564,FALSE,Null,Stanton Energy Center,Orlando Utilities Comm,14610,FL,SAT,SERC,22,1,Electric Utility,ST,LFG,MLG,FMPP,mcf
564,FALSE,Null,Stanton Energy Center,Orlando Utilities Comm,14610,FL,SAT,SERC,22,1,Electric Utility,ST,NG,NG,FMPP,mcf
566,FALSE,2,Millstone,Dominion Energy Nuclear Conn Inc,5221,CT,NEW,NPCC,22,2,NAICS-22 Non-Cogen,ST,NUC,NUC,ISNE,
566,FALSE,3,Millstone,Dominion Energy Nuclear Conn Inc,5221,CT,NEW,NPCC,22,2,NAICS-22 Non-Cogen,ST,NUC,NUC,ISNE,
568,FALSE,Null,Bridgeport Station,"Generation Bridge II Connecticut, LLC",65448,CT,NEW,NPCC,22,2,NAICS-22 Non-Cogen,CA,NG,NG,ISNE,mcf
568,FALSE,Null,Bridgeport Station,"Generation Bridge II Connecticut, LLC",65448,CT,NEW,NPCC,22,2,NAICS-22 Non-Cogen,CT,DFO,DFO,ISNE,barrels
568,FALSE,Null,Bridgeport Station,"Generation Bridge II Connecticut, LLC",65448,CT,NEW,NPCC,22,2,NAICS-22 Non-Cogen,CT,NG,NG,ISNE,mcf
568,FALSE,Null,Bridgeport Station,"Generation Bridge II Connecticut, LLC",65448,CT,NEW,NPCC,22,2,NAICS-22 Non-Cogen,GT,DFO,DFO,ISNE,barrels
568,FALSE,Null,Bridgeport Station,"Generation Bridge II Connecticut, LLC",65448,CT,NEW,NPCC,22,2,NAICS-22 Non-Cogen,GT,KER,WOO,ISNE,barrels
568,FALSE,Null,Bridgeport Station,"Generation Bridge II Connecticut, LLC",65448,CT,NEW,NPCC,22,2,NAICS-22 Non-Cogen,GT,RFO,RFO,ISNE,barrels
568,FALSE,Null,Bridgeport Station,"Generation Bridge II Connecticut, LLC",65448,CT,NEW,NPCC,22,2,NAICS-22 Non-Cogen,GT,SUB,COL,ISNE,short tons
589,FALSE,Null,J C McNeil,City of Burlington Electric - (VT),2548,VT,NEW,NPCC,22,1,Electric Utility,ST,DFO,DFO,ISNE,barrels
589,FALSE,Null,J C McNeil,City of Burlington Electric - (VT),2548,VT,NEW,NPCC,22,1,Electric Utility,ST,NG,NG,ISNE,mcf
589,FALSE,Null,J C McNeil,City of Burlington Electric - (VT),2548,VT,NEW,NPCC,22,1,Electric Utility,ST,WDS,WWW,ISNE,short tons
594,FALSE,Null,Indian River Generating Station,Indian River Operations Inc,9332,DE,SAT,RFC,22,2,NAICS-22 Non-Cogen,GT,DFO,DFO,PJM,barrels
594,FALSE,Null,Indian River Generating Station,Indian River Operations Inc,9332,DE,SAT,RFC,22,2,NAICS-22 Non-Cogen,GT,RFO,RFO,PJM,barrels
594,FALSE,Null,Indian River Generating Station,Indian River Operations Inc,9332,DE,SAT,RFC,22,2,NAICS-22 Non-Cogen,GT,SUB,COL,PJM,short tons
594,FALSE,Null,Indian River Generating Station,Indian River Operations Inc,9332,DE,SAT,RFC,22,2,NAICS-22 Non-Cogen,ST,BIT,COL,PJM,short tons
594,FALSE,Null,Indian River Generating Station,Indian River Operations Inc,9332,DE,SAT,RFC,22,2,NAICS-22 Non-Cogen,ST,DFO,DFO,PJM,barrels
594,FALSE,Null,Indian River Generating Station,Indian River Operations Inc,9332,DE,SAT,RFC,22,2,NAICS-22 Non-Cogen,ST,RFO,RFO,PJM,barrels
594,FALSE,Null,Indian River Generating Station,Indian River Operations Inc,9332,DE,SAT,RFC,22,2,NAICS-22 Non-Cogen,ST,SUB,COL,PJM,short tons
602,FALSE,Null,Brandon Shores,Brandon Shores LLC,60421,MD,SAT,RFC,22,2,NAICS-22 Non-Cogen,ST,BIT,COL,PJM,short tons
602,FALSE,Null,Brandon Shores,Brandon Shores LLC,60421,MD,SAT,RFC,22,2,NAICS-22 Non-Cogen,ST,DFO,DFO,PJM,barrels
602,FALSE,Null,Brandon Shores,Brandon Shores LLC,60421,MD,SAT,RFC,22,2,NAICS-22 Non-Cogen,ST,RC,COL,PJM,short tons
607,FALSE,Null,Fredonia,Puget Sound Energy Inc,15500,WA,PACC,WECC,22,1,Electric Utility,GT,DFO,DFO,PSEI,barrels
607,FALSE,Null,Fredonia,Puget Sound Energy Inc,15500,WA,PACC,WECC,22,1,Electric Utility,GT,NG,NG,PSEI,mcf
609,FALSE,Null,Cape Canaveral,Florida Power & Light Co,6452,FL,SAT,SERC,22,1,Electric Utility,CA,DFO,DFO,FPL,barrels
609,FALSE,Null,Cape Canaveral,Florida Power & Light Co,6452,FL,SAT,SERC,22,1,Electric Utility,CA,NG,NG,FPL,mcf
609,FALSE,Null,Cape Canaveral,Florida Power & Light Co,6452,FL,SAT,SERC,22,1,Electric Utility,CT,DFO,DFO,FPL,barrels
609,FALSE,Null,Cape Canaveral,Florida Power & Light Co,6452,FL,SAT,SERC,22,1,Electric Utility,CT,NG,NG,FPL,mcf
612,FALSE,Null,Fort Myers,Florida Power & Light Co,6452,FL,SAT,SERC,22,1,Electric Utility,CA,DFO,DFO,FPL,barrels
612,FALSE,Null,Fort Myers,Florida Power & Light Co,6452,FL,SAT,SERC,22,1,Electric Utility,CA,NG,NG,FPL,mcf
612,FALSE,Null,Fort Myers,Florida Power & Light Co,6452,FL,SAT,SERC,22,1,Electric Utility,CT,DFO,DFO,FPL,barrels
612,FALSE,Null,Fort Myers,Florida Power & Light Co,6452,FL,SAT,SERC,22,1,Electric Utility,CT,NG,NG,FPL,mcf
612,FALSE,Null,Fort Myers,Florida Power & Light Co,6452,FL,SAT,SERC,22,1,Electric Utility,GT,DFO,DFO,FPL,barrels
612,FALSE,Null,Fort Myers,Florida Power & Light Co,6452,FL,SAT,SERC,22,1,Electric Utility,GT,NG,NG,FPL,mcf
613,FALSE,Null,Lauderdale,Florida Power & Light Co,6452,FL,SAT,SERC,22,1,Electric Utility,GT,DFO,DFO,FPL,barrels
613,FALSE,Null,Lauderdale,Florida Power & Light Co,6452,FL,SAT,SERC,22,1,Electric Utility,GT,NG,NG,FPL,mcf
617,FALSE,Null,Port Everglades,Florida Power & Light Co,6452,FL,SAT,SERC,22,1,Electric Utility,CA,DFO,DFO,FPL,barrels
617,FALSE,Null,Port Everglades,Florida Power & Light Co,6452,FL,SAT,SERC,22,1,Electric Utility,CA,NG,NG,FPL,mcf
617,FALSE,Null,Port Everglades,Florida Power & Light Co,6452,FL,SAT,SERC,22,1,Electric Utility,CT,DFO,DFO,FPL,barrels
617,FALSE,Null,Port Everglades,Florida Power & Light Co,6452,FL,SAT,SERC,22,1,Electric Utility,CT,NG,NG,FPL,mcf
617,FALSE,Null,Port Everglades,Florida Power & Light Co,6452,FL,SAT,SERC,22,1,Electric Utility,GT,DFO,DFO,FPL,barrels
617,FALSE,Null,Port Everglades,Florida Power & Light Co,6452,FL,SAT,SERC,22,1,Electric Utility,GT,NG,NG,FPL,mcf
619,FALSE,Null,Riviera,Florida Power & Light Co,6452,FL,SAT,SERC,22,1,Electric Utility,CA,DFO,DFO,FPL,barrels
619,FALSE,Null,Riviera,Florida Power & Light Co,6452,FL,SAT,SERC,22,1,Electric Utility,CA,NG,NG,FPL,mcf
619,FALSE,Null,Riviera,Florida Power & Light Co,6452,FL,SAT,SERC,22,1,Electric Utility,CT,DFO,DFO,FPL,barrels
619,FALSE,Null,Riviera,Florida Power & Light Co,6452,FL,SAT,SERC,22,1,Electric Utility,CT,NG,NG,FPL,mcf
619,FALSE,Null,Riviera,Florida Power & Light Co,6452,FL,SAT,SERC,22,1,Electric Utility,CT,RFO,RFO,FPL,barrels
620,FALSE,Null,Sanford,Florida Power & Light Co,6452,FL,SAT,SERC,22,1,Electric Utility,CA,DFO,DFO,FPL,barrels
620,FALSE,Null,Sanford,Florida Power & Light Co,6452,FL,SAT,SERC,22,1,Electric Utility,CA,NG,NG,FPL,mcf
620,FALSE,Null,Sanford,Florida Power & Light Co,6452,FL,SAT,SERC,22,1,Electric Utility,CT,DFO,DFO,FPL,barrels
620,FALSE,Null,Sanford,Florida Power & Light Co,6452,FL,SAT,SERC,22,1,Electric Utility,CT,NG,NG,FPL,mcf
621,FALSE,Null,Turkey Point,Florida Power & Light Co,6452,FL,SAT,SERC,22,1,Electric Utility,CA,DFO,DFO,FPL,barrels
621,FALSE,Null,Turkey Point,Florida Power & Light Co,6452,FL,SAT,SERC,22,1,Electric Utility,CA,NG,NG,FPL,mcf
621,FALSE,Null,Turkey Point,Florida Power & Light Co,6452,FL,SAT,SERC,22,1,Electric Utility,CT,DFO,DFO,FPL,barrels
621,FALSE,Null,Turkey Point,Florida Power & Light Co,6452,FL,SAT,SERC,22,1,Electric Utility,CT,NG,NG,FPL,mcf
621,FALSE,Null,Turkey Point,Florida Power & Light Co,6452,FL,SAT,SERC,22,1,Electric Utility,ST,NG,NG,FPL,mcf
621,FALSE,3,Turkey Point,Florida Power & Light Co,6452,FL,SAT,SERC,22,1,Electric Utility,ST,NUC,NUC,FPL,
621,FALSE,4,Turkey Point,Florida Power & Light Co,6452,FL,SAT,SERC,22,1,Electric Utility,ST,NUC,NUC,FPL,
621,FALSE,Null,Turkey Point,Florida Power & Light Co,6452,FL,SAT,SERC,22,1,Electric Utility,ST,RFO,RFO,FPL,barrels
628,FALSE,Null,Crystal River,"Duke Energy Florida, LLC",6455,FL,SAT,SERC,22,1,Electric Utility,CA,NG,NG,FPC,mcf
628,FALSE,Null,Crystal River,"Duke Energy Florida, LLC",6455,FL,SAT,SERC,22,1,Electric Utility,CT,NG,NG,FPC,mcf
628,FALSE,Null,Crystal River,"Duke Energy Florida, LLC",6455,FL,SAT,SERC,22,1,Electric Utility,ST,BIT,COL,FPC,short tons
628,FALSE,Null,Crystal River,"Duke Energy Florida, LLC",6455,FL,SAT,SERC,22,1,Electric Utility,ST,DFO,DFO,FPC,barrels
634,FALSE,Null,P L Bartow,"Duke Energy Florida, LLC",6455,FL,SAT,SERC,22,1,Electric Utility,CA,DFO,DFO,FPC,barrels
634,FALSE,Null,P L Bartow,"Duke Energy Florida, LLC",6455,FL,SAT,SERC,22,1,Electric Utility,CA,NG,NG,FPC,mcf
634,FALSE,Null,P L Bartow,"Duke Energy Florida, LLC",6455,FL,SAT,SERC,22,1,Electric Utility,CT,DFO,DFO,FPC,barrels
634,FALSE,Null,P L Bartow,"Duke Energy Florida, LLC",6455,FL,SAT,SERC,22,1,Electric Utility,CT,NG,NG,FPC,mcf
634,FALSE,Null,P L Bartow,"Duke Energy Florida, LLC",6455,FL,SAT,SERC,22,1,Electric Utility,CT,RFO,RFO,FPC,barrels
634,FALSE,Null,P L Bartow,"Duke Energy Florida, LLC",6455,FL,SAT,SERC,22,1,Electric Utility,GT,DFO,DFO,FPC,barrels
634,FALSE,Null,P L Bartow,"Duke Energy Florida, LLC",6455,FL,SAT,SERC,22,1,Electric Utility,GT,NG,NG,FPC,mcf
641,FALSE,Null,Gulf Clean Energy Center,Florida Power & Light Co,6452,FL,SAT,SERC,22,1,Electric Utility,GT,DFO,DFO,SOCO,barrels
641,FALSE,Null,Gulf Clean Energy Center,Florida Power & Light Co,6452,FL,SAT,SERC,22,1,Electric Utility,GT,NG,NG,SOCO,mcf
641,FALSE,Null,Gulf Clean Energy Center,Florida Power & Light Co,6452,FL,SAT,SERC,22,1,Electric Utility,ST,BIT,COL,SOCO,short tons
641,FALSE,Null,Gulf Clean Energy Center,Florida Power & Light Co,6452,FL,SAT,SERC,22,1,Electric Utility,ST,DFO,DFO,SOCO,barrels
641,FALSE,Null,Gulf Clean Energy Center,Florida Power & Light Co,6452,FL,SAT,SERC,22,1,Electric Utility,ST,NG,NG,SOCO,mcf
643,FALSE,Null,Lansing Smith,Florida Power & Light Co,6452,FL,SAT,SERC,22,1,Electric Utility,CA,NG,NG,SOCO,mcf
643,FALSE,Null,Lansing Smith,Florida Power & Light Co,6452,FL,SAT,SERC,22,1,Electric Utility,CT,NG,NG,SOCO,mcf
643,FALSE,Null,Lansing Smith,Florida Power & Light Co,6452,FL,SAT,SERC,22,1,Electric Utility,GT,DFO,DFO,SOCO,barrels
645,FALSE,Null,Big Bend,Tampa Electric Co,18454,FL,SAT,SERC,22,1,Electric Utility,BA,MWH,OTH,TEC,megawatthours
645,FALSE,Null,Big Bend,Tampa Electric Co,18454,FL,SAT,SERC,22,1,Electric Utility,CA,NG,NG,TEC,mcf
645,FALSE,Null,Big Bend,Tampa Electric Co,18454,FL,SAT,SERC,22,1,Electric Utility,CT,NG,NG,TEC,mcf
645,FALSE,Null,Big Bend,Tampa Electric Co,18454,FL,SAT,SERC,22,1,Electric Utility,GT,DFO,DFO,TEC,barrels
645,FALSE,Null,Big Bend,Tampa Electric Co,18454,FL,SAT,SERC,22,1,Electric Utility,GT,NG,NG,TEC,mcf
645,FALSE,Null,Big Bend,Tampa Electric Co,18454,FL,SAT,SERC,22,1,Electric Utility,PV,SUN,SUN,TEC,
645,FALSE,Null,Big Bend,Tampa Electric Co,18454,FL,SAT,SERC,22,1,Electric Utility,ST,BIT,COL,TEC,short tons
645,FALSE,Null,Big Bend,Tampa Electric Co,18454,FL,SAT,SERC,22,1,Electric Utility,ST,DFO,DFO,TEC,barrels
645,FALSE,Null,Big Bend,Tampa Electric Co,18454,FL,SAT,SERC,22,1,Electric Utility,ST,NG,NG,TEC,mcf
645,FALSE,Null,Big Bend,Tampa Electric Co,18454,FL,SAT,SERC,22,1,Electric Utility,ST,PC,PC,TEC,short tons
649,FALSE,1,Vogtle,Georgia Power Co,7140,GA,SAT,SERC,22,1,Electric Utility,ST,NUC,NUC,SOCO,
649,FALSE,2,Vogtle,Georgia Power Co,7140,GA,SAT,SERC,22,1,Electric Utility,ST,NUC,NUC,SOCO,
649,FALSE,3,Vogtle,Georgia Power Co,7140,GA,SAT,SERC,22,1,Electric Utility,ST,NUC,NUC,SOCO,
663,FALSE,Null,Deerhaven Generating Station,Gainesville Regional Utilities,6909,FL,SAT,SERC,22,1,Electric Utility,GT,DFO,DFO,GVL,barrels
663,FALSE,Null,Deerhaven Generating Station,Gainesville Regional Utilities,6909,FL,SAT,SERC,22,1,Electric Utility,GT,NG,NG,GVL,mcf
663,FALSE,Null,Deerhaven Generating Station,Gainesville Regional Utilities,6909,FL,SAT,SERC,22,1,Electric Utility,ST,BIT,COL,GVL,short tons
663,FALSE,Null,Deerhaven Generating Station,Gainesville Regional Utilities,6909,FL,SAT,SERC,22,1,Electric Utility,ST,NG,NG,GVL,mcf
663,FALSE,Null,Deerhaven Generating Station,Gainesville Regional Utilities,6909,FL,SAT,SERC,22,1,Electric Utility,ST,RFO,RFO,GVL,barrels
667,FALSE,Null,Northside Generating Station,JEA,9617,FL,SAT,SERC,22,1,Electric Utility,GT,DFO,DFO,JEA,barrels
667,FALSE,Null,Northside Generating Station,JEA,9617,FL,SAT,SERC,22,1,Electric Utility,ST,BIT,COL,JEA,short tons
667,FALSE,Null,Northside Generating Station,JEA,9617,FL,SAT,SERC,22,1,Electric Utility,ST,LFG,MLG,JEA,mcf
667,FALSE,Null,Northside Generating Station,JEA,9617,FL,SAT,SERC,22,1,Electric Utility,ST,NG,NG,JEA,mcf
667,FALSE,Null,Northside Generating Station,JEA,9617,FL,SAT,SERC,22,1,Electric Utility,ST,PC,PC,JEA,short tons
667,FALSE,Null,Northside Generating Station,JEA,9617,FL,SAT,SERC,22,1,Electric Utility,ST,RFO,RFO,JEA,barrels
667,FALSE,Null,Northside Generating Station,JEA,9617,FL,SAT,SERC,22,1,Electric Utility,ST,WDS,WWW,JEA,short tons
676,FALSE,Null,C D McIntosh Jr,City of Lakeland - (FL),10623,FL,SAT,SERC,22,1,Electric Utility,CA,NG,NG,FMPP,mcf
676,FALSE,Null,C D McIntosh Jr,City of Lakeland - (FL),10623,FL,SAT,SERC,22,1,Electric Utility,CT,NG,NG,FMPP,mcf
676,FALSE,Null,C D McIntosh Jr,City of Lakeland - (FL),10623,FL,SAT,SERC,22,1,Electric Utility,GT,DFO,DFO,FMPP,barrels
676,FALSE,Null,C D McIntosh Jr,City of Lakeland - (FL),10623,FL,SAT,SERC,22,1,Electric Utility,GT,NG,NG,FMPP,mcf
676,FALSE,Null,C D McIntosh Jr,City of Lakeland - (FL),10623,FL,SAT,SERC,22,1,Electric Utility,IC,DFO,DFO,FMPP,barrels
682,FALSE,Null,Kerckhoff 2,Pacific Gas & Electric Co.,14328,CA,PACC,WECC,22,1,Electric Utility,HY,WAT,HYC,CISO,
688,FALSE,Null,Arvah B Hopkins,City of Tallahassee - (FL),18445,FL,SAT,SERC,22,1,Electric Utility,CA,DFO,DFO,TAL,barrels
688,FALSE,Null,Arvah B Hopkins,City of Tallahassee - (FL),18445,FL,SAT,SERC,22,1,Electric Utility,CA,NG,NG,TAL,mcf
688,FALSE,Null,Arvah B Hopkins,City of Tallahassee - (FL),18445,FL,SAT,SERC,22,1,Electric Utility,CT,DFO,DFO,TAL,barrels
688,FALSE,Null,Arvah B Hopkins,City of Tallahassee - (FL),18445,FL,SAT,SERC,22,1,Electric Utility,CT,NG,NG,TAL,mcf
688,FALSE,Null,Arvah B Hopkins,City of Tallahassee - (FL),18445,FL,SAT,SERC,22,1,Electric Utility,GT,DFO,DFO,TAL,barrels
688,FALSE,Null,Arvah B Hopkins,City of Tallahassee - (FL),18445,FL,SAT,SERC,22,1,Electric Utility,GT,NG,NG,TAL,mcf
688,FALSE,Null,Arvah B Hopkins,City of Tallahassee - (FL),18445,FL,SAT,SERC,22,1,Electric Utility,IC,NG,NG,TAL,mcf
703,FALSE,Null,Bowen,Georgia Power Co,7140,GA,SAT,SERC,22,1,Electric Utility,ST,BIT,COL,SOCO,short tons
703,FALSE,Null,Bowen,Georgia Power Co,7140,GA,SAT,SERC,22,1,Electric Utility,ST,DFO,DFO,SOCO,barrels
710,FALSE,Null,Jack McDonough,Georgia Power Co,7140,GA,SAT,SERC,22,1,Electric Utility,CA,DFO,DFO,SOCO,barrels
710,FALSE,Null,Jack McDonough,Georgia Power Co,7140,GA,SAT,SERC,22,1,Electric Utility,CA,NG,NG,SOCO,mcf
710,FALSE,Null,Jack McDonough,Georgia Power Co,7140,GA,SAT,SERC,22,1,Electric Utility,CT,DFO,DFO,SOCO,barrels
710,FALSE,Null,Jack McDonough,Georgia Power Co,7140,GA,SAT,SERC,22,1,Electric Utility,CT,NG,NG,SOCO,mcf
710,FALSE,Null,Jack McDonough,Georgia Power Co,7140,GA,SAT,SERC,22,1,Electric Utility,GT,DFO,DFO,SOCO,barrels
710,FALSE,Null,Jack McDonough,Georgia Power Co,7140,GA,SAT,SERC,22,1,Electric Utility,GT,NG,NG,SOCO,mcf
765,FALSE,Null,Kahe,Hawaiian Electric Co Inc,19547,HI,PACN,,22,1,Electric Utility,ST,DFO,DFO,,barrels
765,FALSE,Null,Kahe,Hawaiian Electric Co Inc,19547,HI,PACN,,22,1,Electric Utility,ST,PG,WOO,,mcf
765,FALSE,Null,Kahe,Hawaiian Electric Co Inc,19547,HI,PACN,,22,1,Electric Utility,ST,RFO,RFO,,barrels
766,FALSE,Null,Waiau,Hawaiian Electric Co Inc,19547,HI,PACN,,22,1,Electric Utility,GT,DFO,DFO,,barrels
766,FALSE,Null,Waiau,Hawaiian Electric Co Inc,19547,HI,PACN,,22,1,Electric Utility,ST,DFO,DFO,,barrels
766,FALSE,Null,Waiau,Hawaiian Electric Co Inc,19547,HI,PACN,,22,1,Electric Utility,ST,PG,WOO,,mcf
766,FALSE,Null,Waiau,Hawaiian Electric Co Inc,19547,HI,PACN,,22,1,Electric Utility,ST,RFO,RFO,,barrels
771,FALSE,Null,Puueo,Hawaii Electric Light Co Inc,8287,HI,PACN,,22,1,Electric Utility,HY,WAT,HYC,,
774,FALSE,Null,Waiau Hydro,Hawaii Electric Light Co Inc,8287,HI,PACN,,22,1,Electric Utility,HY,WAT,HYC,,
817,FALSE,Null,Salmon Diesel,Idaho Power Co,9191,ID,MTN,WECC,22,1,Electric Utility,IC,DFO,DFO,IPCO,barrels
856,FALSE,Null,E D Edwards,Illinois Power Resources Generating LLC,49756,IL,ENC,SERC,22,2,NAICS-22 Non-Cogen,ST,BIT,COL,MISO,short tons
856,FALSE,Null,E D Edwards,Illinois Power Resources Generating LLC,49756,IL,ENC,SERC,22,2,NAICS-22 Non-Cogen,ST,DFO,DFO,MISO,barrels
856,FALSE,Null,E D Edwards,Illinois Power Resources Generating LLC,49756,IL,ENC,SERC,22,2,NAICS-22 Non-Cogen,ST,SUB,COL,MISO,short tons
869,FALSE,2,Dresden Generating Station,Constellation Nuclear,55951,IL,ENC,RFC,22,2,NAICS-22 Non-Cogen,ST,NUC,NUC,PJM,
869,FALSE,3,Dresden Generating Station,Constellation Nuclear,55951,IL,ENC,RFC,22,2,NAICS-22 Non-Cogen,ST,NUC,NUC,PJM,
874,FALSE,Null,Joliet 9,Midwest Generations EME LLC,12384,IL,ENC,RFC,22,2,NAICS-22 Non-Cogen,ST,NG,NG,PJM,mcf
874,FALSE,Null,Joliet 9,Midwest Generations EME LLC,12384,IL,ENC,RFC,22,2,NAICS-22 Non-Cogen,ST,SUB,COL,PJM,short tons
876,FALSE,Null,Kincaid Generation LLC,Dynegy Kincaid Generation,59918,IL,ENC,RFC,22,2,NAICS-22 Non-Cogen,ST,NG,NG,PJM,mcf
876,FALSE,Null,Kincaid Generation LLC,Dynegy Kincaid Generation,59918,IL,ENC,RFC,22,2,NAICS-22 Non-Cogen,ST,RC,COL,PJM,short tons
876,FALSE,Null,Kincaid Generation LLC,Dynegy Kincaid Generation,59918,IL,ENC,RFC,22,2,NAICS-22 Non-Cogen,ST,SUB,COL,PJM,short tons
879,FALSE,Null,Powerton,Midwest Generations EME LLC,12384,IL,ENC,RFC,22,2,NAICS-22 Non-Cogen,ST,BIT,COL,PJM,short tons
879,FALSE,Null,Powerton,Midwest Generations EME LLC,12384,IL,ENC,RFC,22,2,NAICS-22 Non-Cogen,ST,NG,NG,PJM,mcf
879,FALSE,Null,Powerton,Midwest Generations EME LLC,12384,IL,ENC,RFC,22,2,NAICS-22 Non-Cogen,ST,SUB,COL,PJM,short tons
880,FALSE,1,Quad Cities Generating Station,Constellation Nuclear,55951,IL,ENC,RFC,22,2,NAICS-22 Non-Cogen,ST,NUC,NUC,PJM,
