plant_id,total_fuel_consumption_quantity,total_elec_consumption,total_fuel_consumption_MMBtu,total_elec_consumption_MMBtu,net_gen_MWh
2817,2863693,2863693,37732341,37732341,3246314
2817,0,0,0,0,0
2817,0,0,0,0,0
2823,62579,62579,367964,367964,30773
2823,4058630,4058630,53421516,53421516,4473123
2823,0,0,0,0,0
2828,3831712,3831712,95987249,95987249,9645979
2828,58009,58009,337879,337879,33880
2830,1742,1742,0,0,-430
2830,0,0,0,0,0
2830,0,0,0,0,0
2832,298,298,1714,1714,70
2832,1252138,1252138,30485539,30485539,2762653
2832,37421,37421,215321,215321,18880
2866,27,27,157,157,14
2866,416875,416875,10506918,10506918,887527
2866,18216,18216,105653,105653,8686
2866,0,0,0,0,0
2876,1757303,1757303,42372776,42372776,3968743
2876,14934,14934,85303,85303,7980
2876,263960,263960,6257542,6257542,585100
2952,11387152,11387152,11837949,11837949,1033672
2952,498896,498896,8911807,8911807,771310
2953,0,0,0,0,0
2953,5593677,5593677,5698745,5698745,559957
2953,0,0,15542,15542,4555
2956,0,0,0,0,0
2956,28486357,28486357,29545124,29545124,2660627
2956,0,0,0,0,0
2963,0,0,0,0,267867
2963,7708145,7708145,7922013,7922013,730485
2963,0,0,0,0,0
2963,0,0,0,0,0
2963,10200525,10200525,10453719,10453719,993951
2963,916868,916868,15806840,15806840,1497494
2982,94111,94111,0,0,-53042
3006,8043315,8043315,8314429,8314429,945031
3006,1446686,1446686,1505189,1505189,121409
3006,0,0,0,0,0
3075,0,0,12389031,12389031,3631018
3082,0,0,23178730,23178730,6793297
3118,33,33,191,191,18
3118,1137074,1137074,29964051,29964051,2843055
3118,171334,171334,177503,177503,16262
3118,0,0,0,0,0
3122,487849,487849,11774609,11774609,1011772
3122,14500,14500,83612,83612,2889
3130,0,0,0,0,0
3130,21229,21229,122265,122265,4311
3130,1879224,1879224,24087892,24087892,2027442
3131,78,78,457,457,41
3131,0,0,0,0,0
3131,0,0,0,0,0
3131,16861894,16861894,17384612,17384612,1550781
3136,98,98,573,573,55
3136,1118185,1118185,29664474,29664474,2763450
3136,0,0,0,0,0
3136,0,0,0,0,0
3136,0,0,0,0,0
3136,0,0,0,0,0
3140,0,0,0,0,0
3140,23161,23161,598196,598196,52376
3140,590,590,3423,3423,262
3140,28689456,28689456,29911413,29911413,2632255
3140,0,0,0,0,0
3148,72,72,73,73,3
3148,34,34,197,197,14
3148,6804917,6804917,7068305,7068305,539981
3148,6023,6023,37338,37338,2797
3149,127956,127956,3250048,3250048,281420
3149,14944,14944,86575,86575,4459
3149,2985263,2985263,3071237,3071237,276406
3149,0,0,0,0,0
3164,2195532,2195532,0,0,-465686
3166,0,0,119830338,119830338,11469213
3166,0,0,111740107,111740107,10694880
3236,0,0,0,0,5687
3236,0,0,0,0,551009
3236,27820,27820,161440,161440,14053
3236,13109287,13109287,13463204,13463204,1153670
3251,0,0,0,0,0
3251,0,0,0,0,0
3251,0,0,0,0,0
3251,0,0,69942820,69942820,6694374
3262,1432593,1432593,0,0,-244523
3264,5621166,5621166,5777892,5777892,2428290
3264,35856497,35856497,36861858,36861858,3522590
3264,2498,2498,14487,14487,473
3264,107802,107802,110752,110752,9824
3264,0,0,0,0,0
3264,0,0,0,0,0
3264,0,0,0,0,0
3265,0,0,79297623,79297623,7589742
3265,0,0,73846526,73846526,7068006
3265,0,0,79289735,79289735,7588987
3287,0,0,0,0,0
3287,0,0,0,0,0
3287,7332589,7332589,7552567,7552567,729071
3295,0,0,0,0,211
3295,0,0,0,0,398939
3295,1049,1049,6251,6251,514
3295,14066468,14066468,14488462,14488462,1267311
3295,116,116,693,693,27
3295,26849,26849,27653,27653,1824
3295,1045379,1045379,1076742,1076742,130438
3297,731353,731353,18343915,18343915,1729039
3297,27203,27203,162129,162129,14967
3298,0,0,0,0,0
3298,0,0,0,0,0
3298,0,0,0,0,0
3298,824278,824278,20753231,20753231,1986512
3298,9791,9791,58354,58354,5526
3298,20939,20939,21567,21567,2022
3298,0,0,0,0,0
3325,69,69,386,386,5
3325,63924,63924,68945,68945,3475
3325,0,0,0,0,0
3325,65,65,364,364,-377
3393,9860007,9860007,9860007,9860007,1492199
3393,25393816,25393816,25393816,25393816,3843104
3393,1243,1243,7162,7162,-2003
3393,2122,2122,2122,2122,2
3396,359173,359173,8352242,8352242,754964
3396,29454,29454,169714,169714,324
3396,0,0,0,0,0
3399,4136492,4136492,93311030,93311030,8540309
3399,147305,147305,848772,848772,79209
3399,0,0,0,0,0
3403,9241,9241,53248,53248,1802
3403,765137,765137,765137,765137,46876
3403,222953,222953,4029371,4029371,355264
3403,14311,14311,82460,82460,6978
3403,2141473,2141473,37554715,37554715,3339401
3405,11021344,11021344,11021344,11021344,1549101
3405,0,0,0,0,0
3405,19433313,19433313,19433313,19433313,2731442
3406,12492,12492,71980,71980,5209
3406,8133376,8133376,8133376,8133376,584912
3407,535042,535042,10950799,10950799,893661
3407,17903,17903,103157,103157,8108
3407,941290,941290,19194211,19194211,1510310
3437,0,0,146635,146635,42977
3441,356767,356767,356767,356767,41023
3441,7109486,7109486,7109486,7109486,927279
3456,0,0,0,0,916586
3456,23090288,23090288,23675303,23675303,1637905
3456,0,0,0,0,0
3456,0,0,0,0,0
3456,7433200,7433200,7620068,7620068,596641
3457,19112629,19112629,19286346,19286346,1788775
3459,9,9,54,54,4
3459,49795553,49795553,51072893,51072893,3802706
3460,32198583,32198583,32980135,32980135,2940340
3469,0,0,0,0,200316
3469,7454250,7454250,7666082,7666082,575402
3469,2484456,2484456,2556795,2556795,179713
3470,27552,27552,28327,28327,1496
3470,18451417,18451417,18916454,18916454,1634037
3470,6561425,6561425,106553923,106553923,9107729
3482,5495879,5495879,5565899,5565899,505765
3482,1690,1690,9665,9665,887
3482,14317413,14317413,14512460,14512460,1337352
3491,19964623,19964623,20663383,20663383,1519154
3612,2099,2099,12594,12594,1198
3612,2250382,2250382,2295598,2295598,221234
3612,0,0,0,0,0
3612,15871386,15871386,16267701,16267701,1427153
3628,8522,8522,49520,49520,2555
3628,1285572,1285572,1282830,1282830,93164
3628,6021,6021,34987,34987,2509
3628,4426002,4426002,4419558,4419558,359705
3648,90059,90059,93745,93745,2092
3648,3604842,3604842,3749134,3749134,235157
3708,554,554,3214,3214,110
3723,610,610,3542,3542,112
3734,0,0,0,0,0
3734,0,0,0,0,0
3734,2406,2406,13947,13947,815
3737,0,0,172904,172904,50675
3737,259,259,1497,1497,168
3775,0,0,0,0,0
3775,0,0,0,0,0
3775,1067629,1067629,1092748,1092748,85760
3780,0,0,2036528,2036528,596872
3780,540956,540956,0,0,-420601
3797,0,0,0,0,0
3797,0,0,0,0,0
3797,137,137,782,782,102
3797,14500616,14500616,15225647,15225647,1995178
3797,169087,169087,4384426,4384426,425226
3797,15854,15854,90527,90527,8668
3804,0,0,0,0,0
3804,0,0,0,0,0
3804,0,0,0,0,0
3804,13409532,13409532,13990184,13990184,1868856
3804,0,0,0,0,0
3804,1724,1724,9767,9767,566
3806,0,0,78243107,78243107,7488812
3806,0,0,66301515,66301515,6345857
3809,0,0,0,0,0
3809,480,480,2714,2714,0
3809,33357,33357,34692,34692,0
3809,0,0,0,0,0
3845,9636,9636,57816,57816,4926
3845,0,0,0,0,0
3845,2795016,2795016,48116410,48116410,4138446
3845,0,0,0,0,0
3850,0,0,1980043,1980043,580317
3853,22,22,126,126,10
3883,0,0,17065073,17065073,5001487
3886,0,0,11936259,11936259,3498318
3887,0,0,13110078,13110078,3842344
3888,0,0,13940939,13940939,4085856
3895,0,0,18448632,18448632,5406985
3918,0,0,2433995,2433995,713363
3921,0,0,32041191,32041191,9390736
3925,0,0,4606497,4606497,1350087
3926,0,0,5320157,5320157,1559249
3927,0,0,5298864,5298864,1553008
3935,3532292,3532292,87975426,87975426,8461396
3935,124223,124223,724928,724928,68830
3943,1796914,1796914,46104165,46104165,4350076
3943,31524,31524,186785,186785,17778
3943,0,0,0,0,0
3944,0,0,0,0,0
3944,126316,126316,131949,131949,12866
3944,4536154,4536154,114863499,114863499,11179805
3948,1441624,1441624,35688844,35688844,3300599
3948,50303,50303,293178,293178,26705
3954,95,95,536,536,37
3954,1517441,1517441,38465008,38465008,3492063
3954,54432,54432,308552,308552,27152
3954,104,104,610,610,54
4005,56,56,328,328,-437
4005,35569,35569,265214,265214,12743
4005,22739,22739,324151,324151,15574
4005,3429,3429,3749,3749,182
4005,54422,54422,709095,709095,34109
4040,3652547,3652547,3689072,3689072,3090087
4040,53988108,53988108,54527987,54527987,5380333
4041,318726,318726,321912,321912,29642
4041,0,0,0,0,0
4041,2107805,2107805,37491369,37491369,3552079
4042,67,0,389,0,0
4042,0,0,0,0,0
4042,7685135,3238597,7761984,3270982,377146
4046,1035,1035,6004,6004,-322
4046,0,0,50308729,50308729,4815154
4046,0,0,50856820,50856820,4867613
4050,7596,7596,43677,43677,3808
4050,1212107,1212107,21278891,21278891,1934214
4072,0,0,0,0,0
4072,1252940,1252940,1315490,1315490,106626
4078,0,0,0,0,0
4078,4284,4284,4455,4455,322
4078,0,0,0,0,0
4078,154943,154943,161360,161360,16493
4078,0,0,0,0,0
4078,1860885,1860885,32867239,32867239,3414336
4120,0,0,144113,144113,42237
4125,0,0,0,0,0
4125,5014,4347,98574,85477,7328
4125,7830,6850,7830,6850,586
4125,21272,18397,578644,500242,42904
4125,0,0,0,0,0
4125,80886,71066,1884107,1654694,143566
4158,14582,14582,84575,84575,6973
4158,0,0,0,0,0
4158,2522885,2522885,42470703,42470703,3530424
4162,10092072,10092072,10605983,10605983,911608
4162,1025094,1025094,20780763,20780763,1855095
4257,293,293,1706,1706,20
4257,0,0,0,0,0
4257,649,649,3777,3777,-835
4257,0,0,0,0,0
4270,0,0,81707529,81707529,7820399
4271,0,0,0,0,0
4271,6617,6617,38907,38907,3187
4271,805644,805644,14403619,14403619,1246089
4937,0,0,0,0,1389340
4937,24820130,24820130,25300418,25300418,2384996
4939,583664,583664,583664,583664,73494
4939,9406617,9406617,9406617,9406617,1175885
4939,2245915,2245915,2245915,2245915,185602
4940,968773,968773,1003073,1003073,91213
4940,0,0,0,0,0
4940,0,0,0,0,0
4940,0,0,0,0,0
4940,10873300,10873300,11277488,11277488,1030122
6000,0,0,86497090,86497090,8278818
6000,0,0,108254862,108254862,10361300
6001,0,0,82770906,82770906,7922177
6001,0,0,71426204,71426204,6836352
6002,0,0,0,0,0
6002,1487528,1487528,1499991,1499991,144680
6002,9262880,9262880,162587395,162587395,15701406
6004,1416671,1416671,35466118,35466118,3338083
6004,561856,561856,13769218,13769218,1242506
6004,65025,65025,69611,69611,-7867
6004,122299,122299,130276,130276,10293
6004,0,0,0,0,0
6004,0,0,0,0,0
6004,0,0,0,0,0
6008,0,0,105559761,105559761,10103346
6008,0,0,104170260,104170260,9970354
6008,0,0,119618003,119618003,11448890
6009,27529,27529,162423,162423,14006
6009,2255608,2255608,39404769,39404769,3546847
6011,0,0,82020938,82020938,7850396
6011,0,0,74982852,74982852,7176766
6014,0,0,86128464,86128464,8243536
6014,0,0,77467116,77467116,7414540
6015,0,0,89949737,89949737,8609278
6017,0,0,0,0,0
6017,6723,6723,38992,38992,3498
6017,0,0,0,0,0
6017,1923456,1923456,34216908,34216908,3078748
6018,1009112,1009112,24246081,24246081,2200183
6018,29416,29416,171788,171788,15091
6020,0,0,85958006,85958006,8220912
6021,0,0,0,0,0
6021,2509,2509,13800,13800,1248
6021,257913,257913,270333,270333,23859
6021,2688918,2688918,52458701,52458701,4685422
6022,0,0,110361503,110361503,10562931
6022,0,0,99785347,99785347,9550665
6023,0,0,102763687,102763687,9835728
6023,0,0,100612778,100612778,9629860
6026,0,0,105482999,105482999,10095999
6026,0,0,97672888,97672888,9348477
6030,0,0,0,0,0
6030,13066,11923,74476,67962,6804
6030,0,0,0,0,0
6030,5801220,5303457,78169483,71462527,7159732
6034,1926902,1926902,1981171,1981171,152844
6034,200,200,1158,1158,-329
6034,32809,32809,191093,191093,16765
6034,0,0,0,0,0
6034,3521626,3521626,64002931,64002931,5837109
6035,1554520,1554520,1602399,1602399,128359
6035,528,528,3075,3075,244
6035,9257048,9257048,9737069,9737069,896788
6035,190,190,1158,1158,107
6035,0,0,0,0,0
6036,0,0,93907604,93907604,8988094
6036,0,0,106333771,106333771,10177428
6038,0,0,96143531,96143531,9202099
6038,0,0,92696034,92696034,8866273
6040,0,0,83655935,83655935,8006885
6040,0,0,73194175,73194175,7005568
6041,3427768,3221546,78973994,74217667,7393511
6041,23066,21636,134245,125911,12486
6041,33576,31593,972630,915204,91123
6041,0,0,0,0,0
6041,0,0,0,0,0
6042,0,0,0,0,0
6042,0,0,0,0,2408788
6042,0,0,0,0,0
6042,44797221,44797221,45732067,45732067,4254383
6042,67535,67535,68886,68886,-23134
6042,0,0,0,0,0
6043,0,0,0,0,713
6043,0,0,0,0,3104417
6043,0,0,0,0,0
6043,2350,2350,13804,13804,1226
6043,59799579,59799579,61214738,61214738,5339880
6043,0,0,0,0,0
6045,0,0,90318017,90318017,8644527
6045,0,0,81671064,81671064,7816909
6051,0,0,78526886,78526886,7515973
6051,0,0,71351867,71351867,6824251
6052,0,0,0,0,0
6052,0,0,0,0,0
6052,0,0,0,0,0
6055,0,0,0,0,0
6055,11122958,11122958,11818492,11818492,974306
6055,0,0,0,0,0
6055,962764,962764,15783168,15783168,1350307
6061,0,0,0,0,857316
6061,18160277,18160277,18576877,18576877,2002231
6064,4017,4017,23299,23299,1735
6064,1050510,1050510,1071520,1071520,85487
6064,11848,11848,68716,68716,2591
6064,441456,441456,7708241,7708241,680456
6065,74453,74453,428331,428331,39525
6065,2862830,2862830,48725343,48725343,4822365
6068,18360,18360,106918,106918,9176
6068,3843594,3843594,66539361,66539361,5841763
6071,4096568,4096568,4362844,4362844,396624
6071,2527328,2527328,58288320,58288320,5894923
6071,0,0,0,0,0
6071,136793,136793,145685,145685,14724
6071,0,0,0,0,0
6071,0,0,0,0,0
6071,591203,591203,10458055,10458055,1067367
6071,0,0,0,0,0
6071,0,0,0,0,0
6072,0,0,122760042,122760042,11749621
6073,1321801,1321801,1344200,1344200,2787359
6073,60113851,60113851,61163506,61163506,5197348
6073,78536,78536,1849533,1849533,160144
6073,9458,9458,54686,54686,4680
6073,883801,883801,15508526,15508526,1338512
6074,5666,5666,32840,32840,1579
6074,2010556,2010556,2010556,2010556,99945
6074,0,0,14951,14951,4382
6076,16985,16985,100552,100552,9319
6076,6767670,6767670,116604866,116604866,10811125
6076,0,0,0,0,0
6077,287271,287271,309605,309605,30768
6077,4413887,4413887,76468756,76468756,7646231
6081,0,0,0,0,2165
6081,0,0,0,0,0
6081,19261,19261,111137,111137,10267
6081,38830,38830,39607,39607,4344
6081,11896,11896,68640,68640,5291
6081,0,0,0,0,0
6081,0,0,0,0,0
6085,339494,339494,360031,360031,19272
6085,841825,841825,19753395,19753395,1521935
6085,123379,123379,130847,130847,9898
6085,0,0,0,0,0
6087,0,0,334435,334435,98017
6087,129047,129047,0,0,-29304
6089,0,0,0,0,0
6089,154945,154945,184621,184621,19527
6089,0,0,0,0,0
6090,29222,28465,169604,165210,16456
6090,3850518,3747580,67438940,65631363,6692083
6092,21354,21354,119516,119516,8839
6095,27237,27237,163422,163422,13197
6095,682766,682766,11886814,11886814,974828
6096,1629,1629,9448,9448,904
6096,240797,240797,247423,247423,23607
6096,3574548,3574548,61243093,61243093,5933460
6098,0,0,0,0,0
6098,0,0,0,0,0
6098,7840,6731,47040,40381,3897
6098,1087624,978056,17957559,16148301,1562742
6099,0,0,85684883,85684883,8201080
6099,0,0,99436624,99436624,9517288
6100,1298399,1298399,0,0,-359320
6101,4666,4666,27063,27063,2188
6101,1362145,1362145,21589846,21589846,1774302
6103,0,0,102301842,102301842,9791524
6103,0,0,96220188,96220188,9209436
6105,0,0,104017217,104017217,9955706
6105,0,0,95477677,95477677,9138369
6110,0,0,77033824,77033824,7373069
6112,207067,207067,222221,222221,1431470
6112,26486592,26486592,28434254,28434254,2564623
6112,1194542,1194542,1282298,1282298,99200
6113,4117625,4117625,93206838,93206838,7942791
6113,57490,57490,330567,330567,28119
6115,0,0,99619391,99619391,9534781
6118,0,0,103836643,103836643,9938423
6122,0,0,48530470,48530470,4644953
6124,4468,4468,25991,25991,1033
6124,304877,304877,313968,313968,17141
6126,181502,181502,0,0,231609
6127,0,0,78524128,78524128,7515709
6130,0,0,804963,804963,235921
6130,443227,443227,0,0,-185206
6132,0,0,1184500,1184500,347157
6132,171546,171546,0,0,-16526
6137,955,955,5520,5520,412
6137,417866,417866,433649,433649,31363
6137,880604,880604,20261333,20261333,1719059
6137,368110,368110,380634,380634,32335
6138,10876,10876,63952,63952,5580
6138,1334656,1334656,23379796,23379796,2059504
6139,15916,15916,93586,93586,8007
6139,2369132,2369132,41328894,41328894,3571326
6140,0,0,61825,61825,18071
6140,0,0,0,0,18071
6141,3472,3472,0,0,62844
6145,0,0,99713696,99713696,9543807
6145,0,0,97677505,97677505,9348919
6146,30684,30684,177967,177967,15762
6146,0,0,0,0,0
6146,7723376,7723376,128812505,128812505,11306394
6149,0,0,83434887,83434887,7985728
6151,2783533,2783533,0,0,-553751
6152,0,0,105659622,105659622,10112904
6152,0,0,95230302,95230302,9114692
6153,0,0,95909966,95909966,9179744
6155,23961,23961,137848,137848,3818
6155,0,0,0,0,0
6155,506246,506246,8986293,8986293,765400
6156,4487,4487,26128,26128,3388
6156,971,971,1007,1007,98
6156,0,0,0,0,0
6156,0,0,0,0,0
6156,91793,91793,94547,94547,7056
6156,0,0,0,0,0
6156,34269,34269,214742,214742,10536
6158,0,0,1595222,1595222,467451
6163,0,0,53176116,53176116,15585028
6163,5506,5506,0,0,-3002
6165,1825796,1825796,41018394,41018394,3585719
6165,17503,17503,101518,101518,8575
6165,0,0,0,0,0
6166,63396,63396,1107709,1107709,92894
6166,61581,61581,355603,355603,27186
6166,1720808,1720808,29712613,29712613,2373573
6167,5075715,5075715,0,0,-1034280
6168,0,0,0,0,0
6168,0,0,87889642,87889642,8412102
6168,0,0,77484080,77484080,7416164
6175,0,0,5260536,5260536,1541775
6177,15239,15239,88385,88385,7678
6177,0,0,0,0,0
6177,1858920,1858920,33745626,33745626,3074451
6178,16832,16832,96979,96979,7474
6178,0,0,0,0,0
6178,1571632,1571632,27456263,27456263,2652717
6179,24235,24235,143470,143470,13135
6179,0,0,0,0,0
6179,4994760,4994760,82762843,82762843,7632131
6180,9262500,9262500,125970001,125970001,11637686
6180,4075924,4075924,4124836,4124836,374097
6183,6963,6963,39549,39549,3010
6183,1801093,1801093,18682314,18682314,1381077
6189,1752484,1752484,0,0,-432697
6190,132800,132800,2901532,2901532,269196
6190,0,0,0,0,0
6190,0,0,0,0,0
6190,14524699,14524699,14713521,14713521,1325252
6190,308619,308619,8697157,8697157,806547
6190,0,0,0,0,0
6190,1081081,1081081,19095924,19095924,1704511
6193,372804,372804,378751,378751,33750
6193,1969427,1969427,34846596,34846596,3177543
6194,586642,586642,596527,596527,54018
6194,1641009,1641009,29154041,29154041,2653600
6195,0,0,0,0,0
6195,1235188,1235188,1267389,1267389,83613
6195,0,0,0,0,0
6195,0,0,0,0,0
6195,357468,357468,367402,367402,35178
6195,1070782,1070782,19047120,19047120,1824991
6200,0,0,6935675,6935675,2032730
6202,0,0,1404211,1404211,411551
6204,34608,34608,199052,199052,18769
6204,0,0,0,0,0
6204,5905897,5905897,100024098,100024098,9446157
6208,159973,159973,0,0,-14515
6211,0,0,0,0,0
6211,14118,14118,78652,78652,6031
6213,2061179,2061179,46576076,46576076,4276981
6213,14062,14062,81519,81519,7474
6248,203559,203559,217279,217279,18431
6248,1959911,1959911,32656344,32656344,2693367
6249,1225786,1225786,29553356,29553356,2629858
6249,20141,20141,116617,116617,10431
6249,0,0,0,0,0
6249,12999,12999,71752,71752,6386
6250,494109,494109,12559042,12559042,1207412
6250,33102,33102,191573,191573,9554
6251,0,0,108167965,108167965,10352983
6251,0,0,119464114,119464114,11434161
6254,17317,17317,101824,101824,8985
6254,2008551,2008551,34663323,34663323,3131631
6257,0,0,0,0,0
6257,19279,19279,112144,112144,9759
6257,4357319,4357319,72790010,72790010,6451694
6264,2049131,2049131,50423282,50423282,4948416
6264,36496,36496,211801,211801,20286
6285,0,0,0,0,928
6285,0,0,0,0,62934
6285,7125,7125,39189,39189,4220
6285,0,0,0,0,0
6285,619111,619111,2662178,2662178,288238
6285,206668,206668,1136677,1136677,88383
6285,0,0,0,0,0
6285,0,0,0,0,0
6288,0,0,0,0,0
6288,15266,15266,85490,85490,6045
6288,256183,256183,3996454,3996454,292916
6288,85963,85963,1048748,1048748,76817
6431,0,0,2475453,2475453,725514
